timestamp,comment_text,likes,has_replies,number_of_replies
1.52E+12,a movie about a white bitch who likes black cock lol.... no thanks,0,FALSE,0
1.52E+12,There are shots in this trailer that are like 5 minutes away from the end of the movie,2,FALSE,0
1.52E+12,"A lot of people didnÌ¢‰âÂ‰ã¢t like this trailer, wow",1,FALSE,0
1.52E+12,"""Made by PC feminazi's""",0,FALSE,0
1.52E+12,ITS BLACK MIRROR GUY,0,FALSE,0
1.52E+12,Looks awful. A BLM horror movie.,0,TRUE,6
1.52E+12,Black people suck in the woods so this makes sense,0,FALSE,0
1.52E+12,This was total garbage,0,FALSE,0
1.52E+12,I'm happy to have not seen this trailer before I saw the movie. It literally gives away everything . The editors who make these trailers should be given a lesson or two about not filling the trailers with a million spoilers,0,FALSE,0
1.52E+12,"Wtf, I just watched the film and this trailer shows the whole movie! omg",0,FALSE,0
1.52E+12,"I really think that a video game and/or a tv show should be made! Same goes to Paranormal Activity, Insidious (just a video game. Maybe a tv show) and a Purge Video Game (a tv show is already on the works!)",1,FALSE,0
1.52E+12,This shit was nominated for a COMEDY?!,1,FALSE,0
1.52E+12,just watch it today fantastic film,1,FALSE,0
1.52E+12,"Grandma is a master piece, No!No!No!Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_",0,FALSE,0
1.52E+12,this movie is nominated fro an oscar,0,FALSE,0
1.52E+12,Nominated for best picture,0,FALSE,0
1.52E+12,"It's not surprising why it got nominated for Oscars in 4 categories. Fingers crossed, I want this guy to win Oscar for his acting he did a fabulous job.",0,FALSE,0
1.52E+12,"Wow this movie sucked. You have to hypnotize blacks to get them to be gardeners or ""sex slaves"" These people had enough money that I think they could have afforded to pay them. And as for sex slaves, there was no evidence of that, just that one black dudes imagination. Wow this movie sucked. But I guess this is great in some minds because it shows that white people are still enslaving blacks.",1,TRUE,7
1.52E+12,Could've been a decent movie but they play out too much on that racial stereotype bullshit and you can feel the mild anti white agenda flowing thru it.,1,FALSE,0
1.52E+12,"Definitely not interested in watching 'the swirl', unless of course, the black guy dies.",0,FALSE,0
1.52E+12,Guess I don't have to see the movie after watching this trailer ...,0,TRUE,1
1.52E+12,I love it,0,FALSE,0
1.52E+12,So glad I didn't watch the trailer before going to the cinema. This would've spoiled most of the best scenes / story. Amazing film nonetheless. Loved it.,0,FALSE,0
1.52E+12,Think its an overhyped Movie and it gets more credit than it deserves . Some actors and acting was bad and the movie was kinda stale and had small reactions in it . The idea was good but the performance was weird .,1,FALSE,0
1.52E+12,"Just watched this movie, it's hilarious. Best comedy of the year.",0,TRUE,1
1.52E+12,1:33 Microsoft lumia 950 Ì¡ÅüèÏ‰Û¡,0,FALSE,0
1.52E+12,Stinky Lisa Stinky Lisa,0,FALSE,0
1.52E+12,"I always whatch the movies before watching the trailer. Actually i dont understand why peple watch trailers. This trailer gave everything.   Spoiler alert: The trailer showed that chris girlfriend is the bad one, The family is the bad one, Chris is being sold on a audition, Black peple are missing and the white dudes kiddnaped them.  Like wtf did this trailer give all the main things. Please stop watching trailers.. and sorry if my english wasnt on point",2,FALSE,0
1.52E+12,Definitely in my top 20 movies i ever seen definitelyyyyyyy. I am really happy that i never gave the chance my friends and tv to spoil this movie for me.,1,FALSE,0
1.52E+12,This trailer reveals way too much of what happens later in the movie.,0,FALSE,0
1.52E+12,"I've been hearing about how great this movie is and based on other no detailed trailers, I always thought this was a comedy. Somethings are kinda funny tho...that dude running this his arms all bent...Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_...like, is he training for a marathon?",0,FALSE,0
1.52E+12,"This is a very racist movie against whites! I'm black myself and I can't understand why everyone think it's OK to be racist against whites?  Is the world gone mad and forgot that racism is a two ways street? Or I'm gone mad and didn't get the drift?!",2,TRUE,2
1.52E+12,The trailer is excellent,0,FALSE,0
1.52E+12,the fact this is thrown in as a best picture candidate is fucking pathetic a weak af jump scare cash grab gonna win the oscar ?? yeah fucking right,0,TRUE,1
1.52E+12,"this movie scared the shit out of me! omg how fucking brilliant of the writer to create this story: when you watch movies about black people set in THAT era, you have the privilege of feeling distant because of the time gap. But set in the modern world, you can feel first hand what it REALLY means! So fucking terrifying, man! I hope I sleep tonight!",0,FALSE,0
1.52E+12,Holy shit this movie was so good tbh?? I'd recommend it!,0,FALSE,0
1.52E+12,That looks so stupid but so cool at the same time,0,FALSE,0
1.52E+12,Good Movie Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_Ì¡ÅüèÏ‰Û_,0,FALSE,0
1.52E+12,By far the best movie about mind control. It even gives nods to Monarch Programming used by the CIA and Baphomet. It's up there with Eyes Wide Shut as far as occult themes.,0,FALSE,0
1.52E+12,woww.. I wasn't expecting this...,0,FALSE,0
1.52E+12,coming soon to a red box near you...,0,FALSE,0
1.52E+12,The movie was very nice but seriously LOL cotton doesn't work like that. Putting some cotton in your ears is not going to block sound.,0,FALSE,0
1.52E+12,"this spoils basically the entire plot, I'm so glad I didn't watch the trailer first...",0,FALSE,0
1.52E+12,This trailer spoils the whole movie.,0,FALSE,0
1.52E+12,"One of the worst movies IÌ¢‰âÂ‰ã¢ve seen, very personal opinion.",0,FALSE,0
1.52E+12,Very very rubbish picture in the world,0,FALSE,0
1.52E+12,"Over 12,000 people did not get out",0,FALSE,0
1.52E+12,"DO NOT WATCH THIS TRAILER!  Unless you want to see the WHOLE movie in 2 minutes  p.s. It was a nice movie btw",0,FALSE,0
1.52E+12,Movie is so different then trailer,0,FALSE,0
1.52E+12,So glad I didn't watch the trailer before the movie. It gives away too much.,0,FALSE,0
1.52E+12,Amazing story...,0,FALSE,0
1.52E+12,Nope.,0,FALSE,0
1.52E+12,"1:39, ROOOLL CREDITS",0,FALSE,0
1.52E+12,black People,0,TRUE,2
1.52E+12,To much spoiler,0,FALSE,0
1.52E+12,101% worth seeing,0,FALSE,0
1.52E+12,"Wow, I never saw a trailer that made it look this scary before. I tried to rent it tonight but the redbox wasn't working. I thought it was just some kind of bitchy racist family or something, not a nightmare maker lol",0,FALSE,0
1.52E+12,That's not the official trailer...THAT'S the official SPOILER!,0,FALSE,0
1.52E+12,OMG SUCH A GOOD MOVIE! PLOT TWIST 101!,0,FALSE,0
1.52E+12,"I just watched this movie with my friend this afternoon. Now I think that Jordan is ""taken"" to be married to a woman whose age is twice as his might be because the woman's husband is dead and she wanted to put the husband's brain into Logan's head/body.",1,FALSE,0
1.52E+12,It was by far surprising. The trailer doesnt actually ressamble the true potential of this movie.,0,FALSE,0
1.52E+12,DAM,1,FALSE,0
1.52E+12,"Not trolling and no offence or anything, but am I the only one who thinks Allison looks like a young Daniel Day-Lewis in this movie? Anyways, nice 1970's ""Horror""/Psycho Thriller atmosphere and chilling like The Tenant, The Wicker Man, not as eerie though. Hollywood is not allowed to make movies like that anymore I guess. You know, it might be disturbing for millennials and snowflakes.",1,FALSE,0
1.52E+12,The trailer is freaking me out!!!,0,FALSE,0
1.52E+12,Grandee,0,FALSE,0
1.52E+12,Looks like good !!!,0,FALSE,0
1.52E+12,"Looks absolutely terrible - what's the problem with movies these days? Why do people think there's a need for this shit? What about just telling a story?   I don't need all the sensationalistic bullshit - so unrealistic and disappointing.",0,FALSE,0
1.52E+12,Amazing movie..,0,FALSE,0
1.52E+12,this is not a typical horror movie..the black dude didn't died first,0,FALSE,0
1.52E+12,"Seriously how the hell did this get nominated for best picture? I can't shake the feeling that it's a bigger troll then ""mother!"" was.",0,FALSE,0
1.52E+12,"Wow this trailer ruins the whole movie, glad I watched the movie first.",0,FALSE,0
1.52E+12,"Well, this trailer gives the whole plot away. I'm glad I watched the movie first.",0,FALSE,0
1.52E+12,"""Blue birds fly with blue birds, and red birds fly with red birds"" ~ Ali's Wisdom for yo ass!",0,FALSE,0
1.52E+12,So fucking damn good,0,FALSE,0
1.52E+12,A year old & already one of the greatest horror movies of all time.,1,FALSE,0
1.52E+12,Uh huh ?....um...yeah.....OHMYGOD !!!!!!!!!!!,0,FALSE,0
1.52E+12,What an amazing movie !,1,FALSE,0
1.52E+12,he's so fine,0,FALSE,0
1.52E+12,"i wonder ,how did he put the cotton on his ear while his handcuffed??",4,TRUE,1
1.52E+12,"IÌ¢‰âÂ‰ã¢ve seen this movie and I give it a 10/10.     Ì¢å_åêÌøåüåèÌ¢å_åêÌøåüåèÌ¢å_åêÌøåüåèÌ¢å_åêÌøåüåèÌ¢å_åêÌøåüåè",1,FALSE,0
1.52E+12,It was alright.,0,FALSE,0
1.52E+12,This is so scary for so many reasons!!!Ì¡ÅüèÏå±Ì¡ÅüèÏå± but I would like to watch the entire movie,0,FALSE,0
1.52E+12,I'm gay man and love black men and want a black man to spend my life with,0,FALSE,0
1.52E+12,whitey hatin nigger bullshit,0,FALSE,0
1.52E+12,So this is how black people see white people?,0,FALSE,0
1.52E+12,"Get out beautiful  I'm don't sbek EnglishÌ¡ÅüèÏå_ I can sbek Arabica Ì¡ÅüèÏå_",0,FALSE,0
1.52E+12,damn shit luckily im dumb and didnt get the point of this trailer lol,0,FALSE,0
1.52E+12,Yo this movie is foreal its mind control from monarch mk ultra in IN THE MOVIE!! They even mention Uber do y'all remember the guy who killed people who said he was brainwashed by Uber!!??? U put two an two together it's not hard,0,FALSE,0
1.52E+12,tbh the depiction of hypnosis in this movie was so unrealistic that I couldn't take it seriously,0,FALSE,0
1.52E+12,It is the best movie ever! Ì¡ÅüèÏåçÌ¡ÅüèÏåç,0,FALSE,0
1.52E+12,The most overrated movie ever,0,FALSE,0
1.52E+12,Horror films shows who white people really are,0,TRUE,4
1.52E+12,overrated nigger bullshit if this gets an oscar im setting fire to the building racist ass movie,0,FALSE,0
1.52E+12,"this is why i don't watch trailers before seeing any film. get out is a really good one but i wish it had a better trailer, not like this where they show ALMOST all of the important points of the film Ìâåø\_(Ì£®Õ‰Û_)_/Ìâåø",0,FALSE,0
1.52E+12,It kinda is and it's kind of scary it's good in my opinion that's just his opinion,0,FALSE,0
1.52E+12,My friend told me this movie is kind of racist,0,FALSE,0
1.52E+12,"Looks scary as hell. A democrat, lunatic, Obama loving family. Horrendous. Gotta see it!",2,FALSE,0
1.52E+12,This TSA guy looks like Big Smoke.,0,FALSE,0
1.52E+12,I watched this last night,0,FALSE,0
1.52E+12,"Who would have thought this would have gotten nominated for Best Picture, Director, Actor and Screenplay...",0,FALSE,0
1.52E+12,"I am actually glad that I saw the movie before seeing the trailer. I feel it shows too much. All I knew before I saw it was that it was a more sinister ""Guess Who's Coming to Dinner""",0,FALSE,0
1.52E+12,how bloody nigger dare to doÌâ that so to kiss a white girl,0,FALSE,0
1.52E+12,"This trailer ruins the whole movie, had I seen this before watching it I would have really thought of it as shit since the whole plot is unleashed in 2 mins here",0,FALSE,0
1.52E+12,Racism's never been so hipÌ¡ÅüèÏåÅÌ¡ÅüèÏåÅÌ¡ÅüèÏåÅ,0,FALSE,0
1.52E+12,Omg never seen this!,0,FALSE,0
1.52E+12,BEWARE OF THOSE WHITE DEVILS!,0,FALSE,0
1.52E+12,He is the same guy from Black Mirror?! :O,0,FALSE,0
1.52E+12,Another shitty movie about racism.. black people grow up little bitchs,1,FALSE,0
1.52E+12,this trailer tell us the whole story of the movie,0,FALSE,0
1.52E+12,More bullshit stirring of racial tension. Reverse the race of every character and black people would freak out and burn the entire country down.,0,FALSE,0
1.52E+12,"1:00 When you have to shit really bad, and you can feel the tip of it coming out",0,FALSE,0
1.52E+12,Wow thank god i watched this movie a year after the this trailer because I dont remember It at all. It literally gives it all away!,0,FALSE,0
1.52E+12,Everything is in the trailer,0,FALSE,0
1.52E+12,Was just about to sleep. Good movie it seems...,0,FALSE,0
1.52E+12,Loved it!! 100 % recommended,0,FALSE,0
1.52E+12,This trailer is a spoiler.Dont watch it,0,FALSE,0
1.52E+12,God I'm just fucking glad we're back to genuinely scary psychological horror movies. I've seen way too many slashers as of late,0,FALSE,0
1.52E+12,"Why must black actor Ì¡ÅüèÏå_Ì¡ÅüèÏå_Ì¡ÅüèÏå_Ì¡ÅüèÏå_",0,FALSE,0
1.52E+12,THE LEFT CONTINUING STIRRING THE POT OF RACIAL DIVISION....PAINTING CAUCASIANS AS RACISTS..... RACE CARD PLAYING.....DESPICABLE AGENDA THEY HAVE.....THEN THERE'S ABORTION....LEGALIZING DOPE.....PERVERSE AGENDA....ETC...ETC....,1,FALSE,0
1.52E+12,"i'm T S Motherfuckin A , We Handle SHIT",0,FALSE,0
1.52E+12,Un trÌÄåÁiler que cuenta toda la pelÌÄå_cula... No lo vean. De verdad. Es mejor llegar a verla sin ver este trailer que cuenta todo.,0,FALSE,0
1.52E+12,this is a great fucking movie. however this trailer give so much away. if you saw the movie already this is basically the sparknotes version of it.,0,FALSE,0
1.52E+12,"once you go black, go never go back",0,FALSE,0
1.52E+12,@ 2:24 don't remember that part being in the movie,0,FALSE,0
1.52E+12,"Another SJW ""white people are bad"" attempt.",0,FALSE,0
1.52E+12,das raycis,0,FALSE,0
1.52E+12,"This fucking movie was a waste of time, money, and air!",1,FALSE,0
1.52E+12,LeBron? WTF,0,FALSE,0
1.52E+12,Different theme liked it !!!,1,FALSE,0
1.52E+12,"Shut Hip, Your not a terrible things to waste!",0,FALSE,0
1.52E+12,"just watched it, fkn amazing, this and 3 Billboards probably best of 17",0,FALSE,0
1.52E+12,awesome movie,0,FALSE,0
1.52E+12,Wow! What an incredibly racist film!,0,FALSE,0
1.52E+12,"""Fuck you, white people. Fuck you for owning slaves"", yeah, white haters, white people had slaves and they killed them, tortured them, raped them, beat them, burned them, probable ate them too. So what? White people today won't feel sorry for decent black people, nor will they respect them, just because they're black, no, but because they're decent. Niggers are something else: they think they can do whatever the hell they want to white people, that's why they end up shot to death.",0,FALSE,0
1.52E+12,That pretty much gives away the whole plot.,0,FALSE,0
1.52E+12,How is this movie good? Seriously? maybe they think itÌ¢‰âÂ‰ã¢s original (which it is) but that does not mean itÌ¢‰âÂ‰ã¢s remarkable. This was FAR from good. The movie industry is having a crisis. Movies are soulless now. ItÌ¢‰âÂ‰ã¢s bad. I mean bad. Almost stupid. But itÌ¢‰âÂ‰ã¢s a racial thing so letÌ¢‰âÂ‰ã¢s nominate it.,0,FALSE,0
1.52E+12,i'm T.S Motherfucker A. lmao............,0,FALSE,0
1.52E+12,Its good but for 4 oscars?!?! Please... not that good at all,0,FALSE,0
1.52E+12,"Wow, glad I didnÌ¢‰âÂ‰ã¢t watch this before seeing the movie. You shouldnÌ¢‰âÂ‰ã¢t need to put a spoiler alert on your own trailer.",0,FALSE,0
1.52E+12,Georgina alone is giving me 50% of the tension in this movie!!!,0,FALSE,0
1.52E+12,DON'T WATCH THE TRAILER- IT GIVES AWAY THE MOVIE.,0,FALSE,0
1.52E+12,My brother said because now,0,FALSE,0
1.52E+12,Best movie 2017,0,FALSE,0
1.52E+12,This is why I don't date white girls.,1,FALSE,0
1.52E+12,Too bad it was a ripoff of the Skeleton Key.,0,FALSE,0
1.52E+12,I FUCKING LOVE HOW HE KILLED EVERYONEÌ¡Åü‰Ûùå´,0,FALSE,0
1.52E+12,Lol trailer was full on spoiler.,0,FALSE,0
1.52E+12,Great movie!,0,FALSE,0
1.52E+12,"Props to Peele for convincing them to not put the key reveal in the trailer and all, but they put every other twist in there as well. Wow.",0,FALSE,0
1.52E+12,"Movie is totally on point, but that trailer basically shows every plot point that happens. DON'T WATCH THIS TRAILER!!! Watch the movie though ;)",0,FALSE,0
1.52E+12,The movie Get Out remind me of the Kardashians,95,TRUE,3
1.52E+12,THE BEST FUCKING MOVIE,1,FALSE,0
1.52E+12,"""Get Out"" nominated for best movie of the year. fking really? Bet that is there just because it got negros on it so SJWs won't get upset. What a forgettable POS. (then again 2017 was year of shitty movies in general)",1,FALSE,0
1.52E+12,Love black racism movies!!!!!!!! LOL,0,FALSE,0
1.52E+12,"That is a great movie, didn't expect that.",0,FALSE,0
1.52E+12,"It amazes me, HOW IGNORANT, people can be! This movie, depicts, the 21st century, SLAVERY! Put your, ""THINKING CAPS ON""!",0,FALSE,0
1.52E+12,brother!,0,FALSE,0
1.52E+12,Holy shit really glad I didnÌ¢‰âÂ‰ã¢t watch this before watching the whole movie... this wouldÌ¢‰âÂ‰ã¢ve been such a killer to a great movie,0,FALSE,0
1.52E+12,Am I the only one who came here after seeing Oscar nominations?,0,FALSE,0
1.52E+12,Scarier and more realistic than any other horror movie shit: racism,1,FALSE,0
1.52E+12,"i thought it was a love story but in fact its a horror, im glad i watch the movie before i see this anyway its not waste your time, its a great movie.",1,FALSE,0
1.52E+12,"sorry i ment "" A cure for Wellness""",0,TRUE,1
1.52E+12,"The movie is not that good , the idea is old school.. done before .. and even not so long ago and better in the film "" A cure for wellbeing "" , how the fuck is this up for awards !!!!",1,TRUE,2
1.52E+12,i don't know why this movie is under comedy? where's the fun in that?.. while watching it i was anticipating a good laugh.. but there's none.. it's creepy af!!,1,FALSE,0
1.52E+12,That's how we want our negros. #MAGA #TRUMP2020,0,FALSE,0
1.52E+12,Good first outing. Far from great. Don't believe the hype.,0,FALSE,0
1.52E+12,"you know what tells me that someone is racist, when they are white and they go under a brain transplant surgery to become black, that is the dream of every white supremacist not to mention the dreams of the Third Reich, all of those fucking racist want is a black only utopia, so fuck the racist scum , they have to stay white and suffer",0,FALSE,0
1.52E+12,I would highly recommend this movie. There also some funny parts,1,FALSE,0
1.52E+12,Lol you are showing the full movie in trailer. No suspense left!,25,TRUE,1
1.52E+12,Now Oscar Nominee for BEST PICTUE OSCAR!,0,FALSE,0
1.52E+12,"There must be a trailer for this movie that doesnÌ¢‰âÂ‰ã¢t spoil the entire plot Wtf",0,TRUE,1
1.52E+12,Blacks are idiots.,0,FALSE,0
1.52E+12,Why does this trailer have bits and pieces from other trailers? I think I saw the guy from arrested development there for a few seconds.,0,FALSE,0
1.52E+12,Well I won't need to watch this any more.,0,FALSE,0
1.52E+12,Damn didn't know KSI is a actor now,0,FALSE,0
1.52E+12,I am so glad I didn't see this trailer. Just finished watching the film . This trailer reveals too much !,5,TRUE,1
1.52E+12,Just saw it for the first time today...DAMN!,0,FALSE,0
1.52E+12,RECOMMENDED THIS MOVIE TO EVERYONE !!! PLEASE WATCH !!! WORTH IT Ì¡Åü‰Ûùå´Ì¡Åü‰Ûùå´,1,FALSE,0
1.52E+12,"This is such a bad fucking trailer xD Shows the whole fucking movie",1,FALSE,0
1.52E+12,Wow looks great,0,FALSE,0
1.52E+12,Epic movie!,0,FALSE,0
1.52E+12,lesson learned: trailer's full of spoilers!,0,FALSE,0
1.52E+12,Looks boring; girlfriend is obviously the groomer,0,FALSE,0
1.52E+12,"RIDDLE ""what happens when that guy was an asian..??""",0,FALSE,0
1.52E+12,2:20 is me when I'm trying SO HARD not to scream at my mom,0,FALSE,0
1.52E+12,I haven't watched this movie yet but if its such a good movie why so many dislikes on this trailer ?,0,FALSE,0
1.52E+12,this movie was boring wasted my time watching it,0,FALSE,0
1.52E+12,i was even more blown away by this movie the second time i saw it.,0,FALSE,0
1.52E+12,this is one of the most incredible films i have seen in a very long time...,0,FALSE,0
1.52E+12,My mom and I went to go see this it was a really great movie .....a lot of suspense 10/10 <3,0,FALSE,0
1.52E+12,"I get it Holywood. White people bad....black people good. No Thank You, I'll be taking a pass at this movie.",0,TRUE,2
1.52E+12,I'm glad we didn't see this trailer before we saw the film. It gives everything away.,0,FALSE,0
1.52E+12,It really wasn't scary it was just weird.I also thought it was amazingly made.,0,FALSE,0
1.52E+12,so many spoilers,0,FALSE,0
1.52E+12,"This movie was freakin good. However, I'm glad that I didn't watch this trailer before. It certainly gave away too many scenes for the audience to enjoy the movie for what it is.",0,FALSE,0
1.52E+12,Damn IÌ¢‰âÂ‰ã¢m even scared of my gf lol she white tf,0,FALSE,0
1.52E+12,One of the biggest lie when white people tells you that they are not racist.,0,FALSE,0
1.52E+12,the trailers have spoilers ---,0,FALSE,0
1.52E+12,"It's just a Jeff Sessions KKK family picnic. It's nothing to be alarmed about. Everything's fine, folks. Just keep shopping...",0,FALSE,0
1.52E+12,"of my car, NOW",0,FALSE,0
1.52E+12,I've realised it is horror just when i passed 3/4 of the movie,0,FALSE,0
1.52E+12,"...and the Academy put this movie in the ""Comedy"" category. Did they see the film? Or even the trailer?",0,FALSE,0
1.52E+12,Jeremy is the weakest villain in the horror film hiestory.,0,FALSE,0
1.52E+12,"Wtf, trailers have the BIGGEST SPOILERS. Thanks god I didn't watch it before the movie Ì¡ÅüèÏ‰Û_ it ruins everything :/",0,FALSE,0
1.52E+12,Thats one of those mindfuck movies. I love it.,0,FALSE,0
1.52E+12,I thought this movie would have been more realistic if they casted that kardashian family.,0,FALSE,0
1.52E+12,"The badmiton scene, the scene where Jeremy holds a gun, and the scene where Chris is holding a lighter weren't in the film when I saw it. Is this extras/deleted scenes?",2,TRUE,1
1.52E+12,When a trailer summarizes/ruins a whole movie... really? can't you leave something to discover while watching it?,1,FALSE,0
1.52E+12,Looks like a great horror flick,1,TRUE,1
1.52E+12,This preview is absurd. Basically just watched the whole movie,2,FALSE,0
1.52E+12,Amazing movie but stupidly made trailer... it reveals just everything. Have u ever watch Maleficent? Well.. thats a good trailer.,0,FALSE,0
1.52E+12,"WHY EVERYBODY TALKS WITH A SOFT VOICE, ALMOST LIKE WHISPERING IN THIS FUCKING MOVIE, the worst one is the fucking mother????. I hated that Rose bitch since the movie started, I knew she was a shitty person. BEST PART THE ENDING!",0,FALSE,0
1.52E+12,Extremely clever film and incredible acting especially from Kaluuya,5,FALSE,0
1.52E+12,This is for you racist niggas,1,FALSE,0
1.52E+12,Now that IÌ¢‰âÂ‰ã¢ve seen the movie this trailer literally spoiled everything! Every surprise scene would have been ruined.,1,FALSE,0
1.52E+12,Wow the ending is so fucking satisfying,129,TRUE,9
1.52E+12,get ote,0,FALSE,0
1.52E+12,This is best movies of 2017 ==> http://bestmoviesof2017.com/,0,FALSE,0
1.52E+12,Allison Williams looks a lot like Jennifer Carpenter in this,0,FALSE,0
1.52E+12,"more ""all white men are evil"" crap",38,TRUE,21
1.52E+12,this trailer shows literally every main part in the movie,0,FALSE,0
1.52E+12,"Blacks would act any role for an Oscar. How desperate are we. The American dream is to get rid of us. Yes, the concept of this film is already in action against blacks. These films arenÌ¢‰âÂ‰ã¢t entertainment but a true subliminal message. Kanye, What really happened to the old you? Smh",1,TRUE,11
1.52E+12,This is why I donÌ¢‰âÂ‰ã¢t watch trailers. They pretty much went through the whole movie.,0,FALSE,0
1.52E+12,"Fucking hell man! I watched that movie without checking the trailer or doing any background checks. I just saw the poster and I thought that it was a movie about a racially diverse couple having to deal with the issues of the society.   Ìâ  I was in shocked in the whole second half of the movie! Such a treat!",1,FALSE,0
1.52E+12,The movie budget was 4.5 million and I think it made over 250 million! That Jordon Peele money Ì¡Åüå_å£Ì¡Åü‰ÛªåµÌ¡Åü‰Ûªåµ,25,FALSE,0
1.52E+12,"The trailer spoils everything. Watch the movie although,it's very good",7,FALSE,0
1.52E+12,"lol this trailer gives away the WHOLE MOVIE, good thing I didn't watch it first",0,FALSE,0
