timestamp,comment_text,likes,has_replies,number_of_replies
1520168503638,"years ago I called my Ex fuck head, he bust out laughing, I swear I never even heard of the word it just came out lol",0,FALSE,0
1520168503647,"Amazing movie. Far from beautiful, but amazing. I already know I won't be able to get it out of my head for weeks",0,FALSE,0
1520168503652,The movie should’ve been named “ state of the union”.it’s brilliant.,0,FALSE,0
1520168503660,boy a lot of fuck bitch and ass,0,FALSE,0
1520168503664,and 'Walk away Renee' by the mighty Four Tops...,0,FALSE,0
1520168503673,Great great movie!,0,FALSE,0
1520168503684,I'VE JUST WATCHED THIS MOVIE..AND I SAW MOST OF THE NOMINATED ONES...THIS ONE DESERVES TO WIN BEST PICTURE HANDS DOWN.,1,FALSE,0
1520168503694,Disappointing ending,1,TRUE,2
1520168503700,Loved this movie. 100% recommend,0,FALSE,0
1520168503709,Am going now for sure,0,FALSE,0
1520168503717,One of the best movies for me an instant classic.,0,FALSE,0
1520168503721,"Who's here after Oscar nomination??
xD",1,FALSE,0
1520168503730,Future classic right here,0,FALSE,0
1520082103735,"Three Billboards Outside Ebbing, Missouri(2017) Review:

http://www.thecasualcinepunk.com/2018/03/three-billboards-outside-ebbing.html#more",0,FALSE,0
1520082103743,"mcdormands character looks like shell make me pee LMAO, her acting is underrated by farrrrr. watching this movie.",0,FALSE,0
1520082103748,One of my favorite movies of all time,0,FALSE,0
1520082103759,Masterpiece.,0,FALSE,0
1520082103769,I love her character that she is honest about her opinion and doesn't give a shit of what anyone thinks,0,FALSE,0
1520082106072,one the most confused films i have ever seen. Was it a dark comedy? was it about a woman who was fighting for other women? wtf was this shit?,0,FALSE,0
1520082106081,"""This doesn't put an end to shit you fucking retard.  
This is just a fucking start.  
Why don't you put that on your 'Good Morning Missouri [fucking] Wake-Up' broadcast, bitch?""   
... (LMAO) ... That is the best line ever said in any movie ever made... :-)",1,FALSE,0
1520082106084,https://youtu.be/I-K9pzvENFc,0,FALSE,0
1520082106094,She deserves an oscar even Sam men he deserves too they fucking deserve oscar,0,FALSE,0
1519995706105,Best movie 🍿 I’ve seen in a long time!!,0,FALSE,0
1519995706112,This movie was awesome if you can go watch it,0,FALSE,0
1519995706117,These fucking spoiling trailers,0,FALSE,0
1519995706126,It's meh. Expected more.,0,FALSE,0
1519995706130,best movie ever. ever. ever.,0,FALSE,0
1519995706140,this is the best movie of all time,0,FALSE,0
1519995706144,Just watched this film...I must say absolutely fantastic.,0,FALSE,0
1519995706153,"One of the best movies I’ve ever seen! So intense, funny, sad. It has it all.",0,FALSE,0
1519995706164,Fucking feministic movie. I’d like to kill that bitch,0,FALSE,0
1519995706167,It's absolutely brilliant,0,FALSE,0
1519909306176,During the 10 year skip in true detective season 1,0,FALSE,0
1519909306180,What's the song that starts at 1:33 thx,0,TRUE,1
1519909306191,"This is ostensibly base on a father's quest for justice in Vidor, Texas. The father was James Fulton whose daughter Kathy Page was raped and strangled to death in 1991.
http://www.dailymail.co.uk/news/article-5316567/Real-life-murder-story-inspired-Three-Billboards-film.html

http://nbc4i.com/2018/02/22/the-real-story-behind-three-billboards-outside-ebbing-missouri/",0,FALSE,0
1519909306200,"This SHOULD win best picture... will it no. Reality does get applied to oscars. They live in fantasy land and don’t understand real life. It should win, but it will go too some fantasy film or a movie about queer black men",0,FALSE,0
1519909306203,"The worst movie ever. Any ""foulmouth"" could write a script like this .  Just another example of the U.S.A.",0,FALSE,0
1519909306213,"See the movie's pretty good, Daughter being murdered.... Poor kid, But the messages sent on the billboard signs from the dead daughter are down right scary",0,FALSE,0
1519909308552,They can't even arrest someone who burn down the police station.. let alone to catch a rapist.,0,FALSE,0
1519909308562,I love this movie,0,FALSE,0
1519909308568,It's funny - the trailer doesn't really capture the mood of the film. It is far better than the trailer suggests.,0,FALSE,0
1519909308577,Willoughby killed Angela Hayes,0,FALSE,0
1519909308588,A proper film deserved all its accolades.,1,FALSE,0
1519909308592,Wow! I'm speechless.,0,FALSE,0
1519822908602,What's the name of the song that plays at 0:42?,0,FALSE,0
1519822908612,This trailer is just so hamfisted. I hope the finished product works a lot better.,0,FALSE,0
1519822908617,"""This didn't put an end to shit, you fucking retard; this is just the fucking start. Why don't you put that on your Good Morning Missouri fucking wake up broadcast, BITCH?"" 😂😂😂",0,FALSE,0
1519822908625,"The female lead is over the top, but it feeds the bloodlust of the people so people embrace it.",0,FALSE,0
1519822908635,Just got back from the theaters! and this movie was one of the best i have seen i highly recommend it to anyone who think it looks good.,1,FALSE,0
1519822908646,2:14 - 2:22 In this seconds you understand the Oscar she belongs to her.!,1,TRUE,1
1519822908652,"Is Frances McDormand gonna win another Oscar after 22 years later ??



Um........Definitely!!!!!!!",1,FALSE,0
1519822908659,"""SO I KICKED HER IN THE PUSSY!!!""",0,FALSE,0
1519736508669,Željko Ivanek is the best thing in the movie.,0,FALSE,0
1519736508673,Frances McDormand is brillllllliant,0,FALSE,0
1519736508684,Middle aged women using the F  and C word is becoming very old. I am tired of being the psychological waste basket for  these Hollywood Weinsteinos who make these awful films and then inflict them on the world like hazardous waste. I prefer Bollywood films.,0,FALSE,0
1519736508695,Who's come after Oscar nomination,0,FALSE,0
1519736508706,What the fuck was the point of this movie?,0,FALSE,0
1519736508716,I pray this movie wins the Oscar... (for all of the seven nominations)!!,1,FALSE,0
1519736512028,Sam Rockwell deserves so much more rep,0,FALSE,0
1519736512033,Sam Rockwell stole the show. Truly brilliant performance.,0,FALSE,0
1519736512043,"wow, great movie!",0,FALSE,0
1519736512047,I hope the Oscars do not snub Casey Neistat for the nomination.,0,FALSE,0
1519736512056,Oscar Academy Awards Winner,0,FALSE,0
1519736512061,العربي لايك,1,FALSE,0
1519736512071,Ugh...,0,FALSE,0
1519736512079,Give” sam rockwell”! ... his Oscar... please please,0,FALSE,0
1519736512090,Beautiful she’s great !!!! Sam rockwell: whaw : great artist...,0,FALSE,0
1519736512095,"it was terrible and had to stop watching not even thirty minutes in.the fucking acting sucks as well and the plot is just ass wipe,I can't believe so many people saying its greatest film.",1,FALSE,0
1519736512104,I just wanna know who the killer was,0,FALSE,0
1519736512113,"the scene with the priest is just FANTASTIC.The movie is just fantastic, indeed.",0,FALSE,0
1519736512159,"This was such a great movie, honestly one of the best I've seen in a long time.",0,FALSE,0
1519736512164,Mildred was such a savage in this film!,1,FALSE,0
1519736512177,"Great movie , brutal and honest but funny and enjoyable .Really recommend it !",0,FALSE,0
1519736512188,This movie was so good. I LOVED IT,0,FALSE,0
1519736512197,"Хм.. Великий Вууди Харрелсон , надо будет с аказии",0,FALSE,0
1519736512207,Awesome movie 10/10 easily,0,FALSE,0
1519736512216,Yeah I saw this with my parents😂,0,FALSE,0
1519736512221,What a fantastic film. One of the best films i have ever seen.,0,FALSE,0
1519736513701,wait i liked this trailer that means ive seen the trailer but i dont remember seeing the trailer at all i just watched the movie though,0,FALSE,0
1519736513707,so basically sue sylvester got her own movie,0,FALSE,0
1519736513717,The best film of 2017 for me.,0,FALSE,0
1519736513722,Say fuck won Oscar,1,FALSE,0
1519736513731,Please explain the ending. Who was the rapist?,0,FALSE,0
1519736513741,Enjoyed it.,0,FALSE,0
1519736513744,"There’s a scene when she was fighting with her daughter says : I’m gonna leave and I hope someone raped me 
And she said I hope so 
It’s just so sad 😞",0,FALSE,0
1519736513754,Damn it's that chick from Mississippi Burning,0,FALSE,0
1519736513764,"Fantastic movie, but I regret watching the trailer since it gave too much away.",1,FALSE,0
1519736513775,Watching it now..,0,FALSE,0
1519736513785,hands down what a fucking great movie this was..,0,FALSE,0
1519736513790,"So all whites = evil
All blacks good = ah gotcha (((Hollywood)))",0,TRUE,3
1519736513803,https://www.imdb.com/list/ls051567546/ Must See Movies 2008-2012; 50 and more titles I recommend!!!,0,FALSE,0
1519736513811,Oh yaaah,0,FALSE,0
1519736513821,"Three Billboards was lit!!! 🔥🔥🔥 Wait... not was, *were*!",1,FALSE,0
1519736513830,Academy award for best actress best movie best screenplay,1,FALSE,0
1519736513836,2:13 😂,0,FALSE,0
1519736513845,Worst Movie Ever,1,FALSE,0
1519736513855,fucking awesome performance by frances...must watch..too good,0,FALSE,0
1519736513859,Sam Rockwell just OSCAR,1,FALSE,0
1519736516415,Tirian Lannister did it,0,FALSE,0
1519736516425,"Was the ""wrongly accused rapist"" the rapist? Felt it was an own-decider",0,FALSE,0
1519736516432,0:19   -  Mildred looks like Macaulay Culkin :))) https://i2-prod.mirror.co.uk/incoming/article1204253.ece/ALTERNATES/s810/%C2%A3%C2%A3Macaulay%20Culkin.jpg,0,FALSE,0
1519736516440,BEST F*CKIN' MOVIE EVER!!!!!!,1,FALSE,0
1519736516450,This movie has entered history !,0,FALSE,0
1519736516460,Here's another review made by someone unknown but talented: https://www.youtube.com/watch?v=NZeK_GAGuy0,0,FALSE,0
1519736516465,Just watched it and couldn’t hold my tears. Oscar confirm.,0,FALSE,0
1519736516474,Oscar sweep!,0,FALSE,0
1519736516481,Looks awesome.,0,FALSE,0
1519736516488,Anyone know what the second song in the trailer is? Starts at 1:35,0,TRUE,1
1519736516500,I read this is actually based off an incident in Vidor Texas.,0,FALSE,0
1519736516508,Francis deserves an Oscar for this,0,FALSE,0
1519736516518,Whats the song at the end of the trailer?,0,TRUE,1
1519736516565,I hope she wins an Oscar.,0,FALSE,0
1519736516575,Definitely getting couple of academy awards,0,FALSE,0
1519131716579,Frances looks like Laura pergolizzi,0,FALSE,0
1519131716589,Ne yapın edin bu filmi izleyin ve izlettirin.Hele Chief Bill'e selam olsun.O nasıl bir veda mektubuydu.,0,FALSE,0
1519131716598,I just left the movie theater had dinner and then I had to let everyone know what a good film I thought this was. It's a must-see. I love Frances McDormand she is a wonderful actor. The entire cast does a good job in this film .,0,FALSE,0
1519131716604,really great movie bleat! All must watch now fast!,0,FALSE,0
1519131716612,"I
NEED
TO
WATCH
THIS",0,FALSE,0
1519131718542,this deserves an oscar.. for .. everything !!,0,FALSE,0
1519131718545,"the film is here 
http://cuon.io/MiDqh",0,FALSE,0
1519131718554,God awful. The most contrived film in at least 15 years.,0,FALSE,0
1519131718558,SJW bullshit,0,FALSE,0
1519131718567,"I hope there be a sequel to this great movie,i want to see that fekin c***nt get his come up.",1,FALSE,0
1519131718574,Congratulations on the 5 BAFTA wins!,0,FALSE,0
1519131718579,BEST MOVIE EVER.Wish it'll win the Oscar. Frances McDormand is just great in this movie (obviously so is Woody Harrelson),0,FALSE,0
1519131718585,"Wait, this is a COMEDY? Suddenly I'm interested.",0,FALSE,0
1519131718591,What is the song?,0,FALSE,0
1519131718598,Great movie. I hope Sam Rockwell will win his oscar nomination for his fantastic role in this film.,0,FALSE,0
1519131718602,That fuck head bit Is piss funny,0,FALSE,0
1519131718610,Cunt Kick,0,FALSE,0
1519131718615,Awesome movie! Can’t wait to add this to my collection,1,FALSE,0
1519131718623,"For everybody who loves crime stories. Here's a short documentary about a cold awful case! Leave your comment...
https://www.youtube.com/watch?v=LRuofGp46W0",0,FALSE,0
1519131718628,"Finally a good film! Please, no more films with boring Heros or with Dwayne Johnson ""The Rock""!!!!",0,FALSE,0
1519131718635,"Crotch kick reactions, lmao",0,FALSE,0
1519131718644,"Piece of shit liberal propaganda.

Only watched it for Sam Rockwell and Woody Harrelson, they are great actors and Harrelson in particular is the only reason why this so-called ""film"" wasn't a 0/10.

Caleb Landry Jones had a great performance too.

Frances McDormand just portrays a psycopathic feminist, also, she's a shit actress, Kristen Stewart probably has a greater emotional range than this old hag.",0,TRUE,2
1519131718652,Came here after the bafta awards no regrets.,0,FALSE,0
1519131718657,Fucking horrible movie with a plot that goes absolutely nowhere.  How the fuck did people watch this and like it ?? Each turn dumber than the last ...,0,FALSE,0
1519131718661,I just watched this. Amazing,0,FALSE,0
1519131721797,"Pure, liberal drivel. Mexican at the first sign and cop calls him a beaner. Black guy at next billboard and cop threatens to arrest him for no cause. Black store owner waiting on late white worker. White sign store guy not ""taking no guff from noone"" with ""racist"" cop then show black guys in the background, like they know the deal. Then pan over and a black lady and white lady are walking together. This movie is a fucking benatton ad.",0,FALSE,0
1519131721801,Shouldn't we get a small discount on the cost of movies featuring Peter Dinklage?,0,FALSE,0
1519131721808,i acc cried the most watching this,0,FALSE,0
1519131721812,"Watched this movie last night. Absolutely brilliant movie. Great plot, superb acting and excellent comic timing. Worth watching !",0,FALSE,0
1519131721819,This movie has a gr8 message . But i wonder if hes the real criminal or no becuse they said dna didnt match,0,FALSE,0
1519131721823,anyone know what the first song is that was playing??,0,FALSE,0
1519131721830,"Great plot, but the movie was overdramatic. A cop bravely walks across the street, breaks into a private property, then knocks out a random citizen and throws him out the window? The chief was standing there and watching, then later just asked for his gun and badge? The burning of the police station was also a little bit inappropriate.",0,FALSE,0
1519131721835,fuck this movie fuck this weird ass sory fuck the fact that at the end you fucking end up knowing no fucking thing!!!!!!!!!,0,FALSE,0
1519131721842,oh great acting frances,0,FALSE,0
1519131721850,That not excessive swearing. It's fucking compulsive disorder.,0,FALSE,0
1519131721856,Watched this last night and I enjoyed it very much,0,FALSE,0
1519131721864,how the fuck this shit has 8.3 on imdb? you fucking cucks,0,FALSE,0
1519131721867,This was fucking phenomenal,0,FALSE,0
1519131721875,"9.5/10 I give it a -0.5 because that CGI was just appalling. I could have done it better with my $2,000 PC. It's the fake baby in American Sniper all over again.",1,FALSE,0
1519131721879,"Guys, dont you think that the ending is familiar. I think it is similar to another movie but dont remember which one",0,FALSE,0
1519131721886,THIS MOVIE IS FLIPPING GREAT!,0,FALSE,0
1519131721889,GREAT MOVIE 💕,0,FALSE,0
1519131721897,That end scene in the trailer with the drive by......... Gangster!,0,FALSE,0
1519131721901,Best Film I've seen in 10 years. Superb. Hilarious. If this does not get best picture I'm never going to watch a film again.,0,FALSE,0
1519131721909,"Watched it last night... what a great well made, acted and executed film 10/10 very very funny.",0,FALSE,0
1519131723287,this movie was AMAZING from the bottom of my heart i really recommend it,0,FALSE,0
1519131723296,Fucking Awesome Movie!!!,0,FALSE,0
1519131723305,"definitely one of the classic 
right from the start I was gripped to the story
I really hope this movie gets best picture award 
its amazing to have these kind of movies in the time of CGI and romcons and vulgar comedies",0,FALSE,0
1519131723311,Just saw it. Awesome!,0,FALSE,0
1519131723320,I watched it twice and I'll watch it again,0,FALSE,0
1519131723327,"Omg i love this movie,the best ever on 2017",0,FALSE,0
1519131723336,🎵Walk away Renee🎵,0,FALSE,0
1519131723346,"Great movie , definitely worth your time",0,FALSE,0
1519131723357,best movie for this years oscars frances was amazing and both woody and rockwell were phenomenal great screenplay too,0,FALSE,0
1519131723362,a movie with no ending.,0,FALSE,0
1519131723371,Wow what a masterpiece !!!!!!!!!!!,0,FALSE,0
1519131723380,01:40 title and who sings the song?,0,FALSE,0
1519131723384,Is it worth watching this one?,0,FALSE,0
1519131723394,I hope she'll win an Oscar for this,0,FALSE,0
1519131723399,"A great movie, really! I liked it so much, I can't tell you how. I also wrote a review about it, if you're interested in watching it, or if you want to discuss about it, please come to my blog and read my revie, here's the link: https://mjpsreviews.wordpress.com/2018/02/16/three-billboards-outside-ebbing-missouri-review/",0,FALSE,0
1519131723408,"One of great movie on 2017, beside Suburbicon and Murder on the Orient Express , please Hollywood, make movie like those three, enough with robots and science fictions...
REPLY",0,FALSE,0
1519131723444,"this is good movie right here, it's been a long time i never saw movie like this arround these days",0,FALSE,0
1519131723453,"A lot of people don't understand that Dixon's character is gay and that is a turning point in the film most of it revolves under it. The Sheriff knew it and wrote a letter to Dixon to make him come to terms with it. Let go of anger, and from then on everything changes that's a crucial turning point in the film.",0,FALSE,0
1519131723462,"A movie about a liberal mental nutcase acting mentally ill until they get their way in order to pedal more anti cop liberal propaganda.

Don't think this anti-police degeneracy is for me, disliked :)",0,FALSE,0
1519131723466,Great movie.. Addresses many issues I think.,0,FALSE,0
1519131724664,Sam Rocwell will win the oscar wait for it,0,FALSE,0
1519131724674,YASSSSS KWEEEENNNN,0,FALSE,0
1519131724679,"wonderfull story !
Very good movie !",0,FALSE,0
1519131724689,نهاية الفلم فاشلة جداااااا,0,FALSE,0
1519131724699,DONT WATCH THE TRAILER AND JUST WATCH THE MOVIE,0,FALSE,0
1519131724703,"Lemme guess, it was a white guy who did it and the poor tortured ""black folks"" dindu nuffin.",0,FALSE,0
1519131724712,This gonna be one of the best fucking movie 2017 😱,0,FALSE,0
1519131724717,Just saw this movie. It's one of my favorites now. It's perfectly amazing. Haha.,0,FALSE,0
1519131724725,"POFFY writes on THREE BILLBOARDS OUTSIDE EBBING, MISSOURI
http://www.poffysmoviemania.com/three-billboards-outside-ebbing-missouri/",0,FALSE,0
1519131724734,They show WAY too much of the movie in this preview. And this doesn't make it look like the kind of movie it is. It's kind of along the lines of Fargo. A dark comedy.,1,FALSE,0
1519131724770,Ruling inspire American instrument clear definition pleasant bridge virus versus greatly pair,0,FALSE,0
1519131724776,Best movie I’ve seen in a long time,0,FALSE,0
1519131724785,"""Hey Fuckheads!"" And how many billboards do we have to put up to get some justice for the real victims of pizzagate, pedogate? q-anon",0,FALSE,0
1519131724794,Probably one of the best trailers I’ve ever seen! Need to see this!,0,FALSE,0
1519131724799,This movie looks great,0,FALSE,0
1519131724808,One of the best movies i have seen,0,FALSE,0
1519131724819,"NOW THAT'S A FREAKING AWESOME TRAILER!!!
Unfortunately most of it would be censored near my place...",0,FALSE,0
1519131724827,Belief cart experience exciting treasure airplane immediately perform usually.,0,FALSE,0
1519131724833,"If you're looking for a typical Hollywood movie, this is not for you. There are no happy endings, no loose ends are tied up, no happy moments that indicate that anything is going to be alright With that said, it's not always the destination that is important. It is the journey.",0,FALSE,0
1519131724840,im gonna crucify the mother fuckers ha ha the greatest film in a long time,0,FALSE,0
1519131725922,"the theme of this movie is darker than i thought. also, kinda surprised to see tyrion here",0,FALSE,0
1519131725927,Just saw it . Conclusion :Basically everyone in town aside from the town midget and a few pigeons in the background are complete assholes.,0,FALSE,0
1519131725934,oh that girl taking that kick on her crotch is priceless,0,FALSE,0
1519131725939,Mysterious movie O.O,0,FALSE,0
1518526925947,This was one of the most amazing movies I’ve ever seen,284,TRUE,32
1518526925956,This movie was wild.     Some really dark moments mixed with hysterical ones.,0,FALSE,0
1518526925963,Is there going to be a sequel?!,0,FALSE,0
1518526925972,This film is so unbelievably awesome! <3,0,FALSE,0
1518526925981,"It should be called ""American gay racist""",0,FALSE,0
1518526925984,So much better than CGI adorned action hero movies. Now I know what I have been missing out on.,0,FALSE,0
1518526925993,Absolutely terrific film!  Saw it last night and now I want to go again!,0,FALSE,0
1518526925998,"""There will be no more cunts in this house do year me mister?""
""What are you moving out?""",1,FALSE,0
1518526926008,"So this is an Oscar Movie?  What happened to Private Ryan or Titanic?  Nobody makes movies like this anymore its so stupid.  All of these movies in 2017 are crap - Kramer vs Kramer, Deer Hunter - these were oscar winning movies - Godfather 1 and 2,  Return of the King - these were movies worthy of an academy award.  

Every movie compared to the above sucks - no movie nominated deserves an Oscar.   Bad year for Hollywood with huge box office losses and huge talent losses if you nominate these people.

You nominate Meryl Streep yet again - yet she remains so quiet when actresses get raped - and she has seen it all - there is no doubt.  It's time for Meryl to tell the world what she has seen - otherwise she is full of crap.",0,FALSE,0
1518526926015,Blew me away.   Oh God.   Incredible,0,FALSE,0
1518526926020,"Frances McDormand is the ONLY one who could play this part.    She should win the Academy Award, outstanding .",1,FALSE,0
1518526926024,Saw this recently and loved it. Frances McDormand is great in this and the ending is brilliant. 10/10!,0,FALSE,0
1518526926031,".....Best movie...... Ever..... ❤️ ❤️ ❤️ 
🔴 You can get this fuII movie here [ usgo.us/2zN1Ryo ]",1,FALSE,0
1518526926039,"Voted THREE BILLBOARDS OUTSIDE EBBING, MISSOURI for one of the best movies 2017.Its just GREAT.",0,FALSE,0
1518526926044,"I don't normally enjoy reading comments anywhere, but gotta say, the comments here had me laughing as much as the trailer. It's playing in Manitoba, Canada right now. Gonna enjoy it!",0,FALSE,0
1518526926049,magnifique magnifique magnifique film boy was long time i dint see so goo movie,0,FALSE,0
