timestamp,comment_text,likes,has_replies,number_of_replies
1520255390706,"0:46 - We're looking at the collapse of Western Europe in the next few days.

I wonder what Churchill's opinion would be on how pussified Western Europe has become.",0,FALSE,0
1520255390710,The goosebumps I got at 2:06 were out of this world,0,TRUE,1
1520255390719,Gary Oldman has finally achieved the Oscar for Best Actor in a Leading Role :),0,FALSE,0
1520255390725,Gary Oldman won the Oscar,1,FALSE,0
1520255390732,Here right after Gary Oldman held the Oscar ❤,1,FALSE,0
1520255390742,AND...Gary Oldman actually won the Oscar for this !!!!!!,0,FALSE,0
1520255390747,Glorification of another mass murder. Why not make another movie glorifying Hitler and Stalin while we at it.,0,FALSE,0
1520255390754,Typical British propaganda. The limeys would have been humiliated if it were not for the Russians and the Americans.,1,TRUE,1
1520255390766,Am here after Oscars,0,FALSE,0
1520255390771,And he wins an oscar,0,FALSE,0
1520255390778,Congrats on your Oscar Gary!,0,FALSE,0
1520255390787,CONGRATS OLDMAN,3,FALSE,0
1520255390792,congratulations,0,FALSE,0
1520255390800,Oldman FTW!,0,FALSE,0
1520255390804,Yeah! Oldman wins!,0,FALSE,0
1520255390813,"""YOU CANNOT REASON WITH A TIGER, WHILE YOUR HEAD IS IN ITS MOUTH!"" Truer words have never been spoken",0,FALSE,0
1520255390821,"Wow, his portrayal seems really off.  Despite all that makeup, he still looks and sounds too much like Gary Oldman, who has a unique look and reminds me too much of Dracula. I think the problem is mainly in the eyes and in the voice.",0,FALSE,0
1520255390828,"DUX MEA LUX,  HITLER WAS RIGHT",0,FALSE,0
1520255392317,Batı ülkelerin bir tanesinin tarihinde Ulu Önder ATATURK gibi bir önder olsaydı efsane filmler çekerlerdi ama bizde ne yazıkki gerçekten öndere yakışacak bir film bile çekilemedi,0,FALSE,0
1520255392327,Background score from the Hanz Zimmer (taken from the movie RUSH 2013),0,FALSE,0
1520168992336,Why is Winston Churchill shown as some sort of hero? Infact he was a villian.,2,FALSE,0
1520168992344,I think this movie wanted to say the PM had some pretty badass moments,0,FALSE,0
1520168992351,Niki Lauda...! Oh sorry wrong movie..,0,FALSE,0
1520168992359,fell asleep during this movie :(,0,FALSE,0
1520168992368,Shitty ass movie . Waste of money,1,FALSE,0
1520082592375,nice movie about the man who gave British Empire to the americans just to beat the nazis...hilarious !,1,FALSE,0
1520082592385,I thought it was excellent.,0,FALSE,0
1520082592396,lost but won.,0,TRUE,1
1520082592410,"watch this and then watch Dunkirk.
upmost pleasure.",0,TRUE,1
1520082592420,This gave me the chills what a defining moment in history,1,FALSE,0
1520082592429,1:18  Hans zimmer used that BG score cleverly again,0,FALSE,0
1519996192439,Énorme,0,FALSE,0
1519996192445,"As an Indian, I feel truly conflicting emotions about Winston Churchill. It's hard for me to like him as he reserved a special contempt for my ancestors and my country but his wartime leadership was truly exemplary. Any lesser man would have wilted under Hitler's Juggernaut.",0,FALSE,0
1519996192454,"Just curious, to the native speakers: Do Churchill and the king speak English in a way that nobody would speak today? 
IIn any case, Hitler and his other Nazis spoke German at that time in a way that nobody would do today.",0,TRUE,1
1519909792466,决不投降！决不屈服！,0,FALSE,0
1519909792474,"fuck you chirchill ,hitler was right",1,FALSE,0
1519909792484,"Before watching Darkest Our you should watching Dunkirk and The exception.
I saw Lily James in The exception, did this film conected each other ???",0,FALSE,0
1519909792491,So boring,0,FALSE,0
1519909794263,To glorify Churchill is one thing. But the truth is he is a bigger mass murderer than Hitler and the fact that he did it outside his own country does not exonerate him,1,FALSE,0
1519909794274,oh my... this is the man whose hat now sits on Raymond Reddington's head.,0,FALSE,0
1519909794284,"your sense of humor! ,""ho ho ho"" lmaooo",0,FALSE,0
1519909794291,"U cant reason with Gary Oldman, when the Oscar is in his hands!",0,FALSE,0
1519909794299,winston churchill was no less than hitler .. he should rot in hell.. he was a hell of a motherfucker . i wish he should be tortured and not allowed to die and tortured on a daily basis,1,FALSE,0
1519823394309,Stannis and Rains of Castamere?,0,FALSE,0
1519823394313,Gary Oldman deserves an Oskar!,0,FALSE,0
1519823394322,Fuer Deutschland!,0,FALSE,0
1519823394333,ِA very good using of Rush OST :),1,FALSE,0
1519736994342,Thank God for England ...,0,FALSE,0
1519736994348,"the movie itself is an embelishment, its hard to believe that Churchill is the only one politician that do not want a peace deal with Germany  and Italy - mousilini is the broker, that would be like deja vu after Chamberlain deceitful experience with Italy and germany. 

Also if I may add Alan turing should be more recognized as a hero  than Churchill a war criminal long before ww2 and comitted crimes against Humanity during WW2 in  Bengal and Dresden",0,FALSE,0
1519736994356,"If Gary Oldman doesn't win an Oscar
we shall protest on the beaches,
we shall protest on the landing grounds,
we shall protest in the fields and in the streets,
we shall protest in the hills",0,FALSE,0
1519736994364,So hitler is not in this movie? fuck y'all m not watching shit t'ill our leader is here,0,FALSE,0
1519736994371,is that the rains of castamere???,0,FALSE,0
1519736994381,gary's performance as mr churchill was seamlessly credible & inspiring  gary oldman    g.o.a.t.,0,FALSE,0
1519736994389,MOVIE OF THE YEAR. WATCHING IT RIGHT NOW. IT IS OUTSTANDING!!!,0,FALSE,0
1519736994399,"Winston Churchill as an individual is an Asshole.. But Damn.. Gary Old man, nailed the character..",0,FALSE,0
1519736994409,"Darkest Hour Review:

http://www.thecasualcinepunk.com/2018/02/darkest-hour2017-review.html",0,FALSE,0
1519736994413,"Watch dunkirk first before this movie , trust me👍👍👍👍
Watching this first will spoil whats going to happen in dunkirk",0,FALSE,0
1519736994423,the music and speeches give me goosebumps,0,FALSE,0
1519736996888,am i crazy or this music in the background is The Rains of Castamere?,0,FALSE,0
1519736996894,Just watched it. Amazing movie!,0,FALSE,0
1519736996904,Love British girls hhhhhhhhhhhhhhhhhhh,0,FALSE,0
1519736996913,A mountain ⛰,0,FALSE,0
1519736996922,Great man,0,FALSE,0
1519736996931,Love this man,0,FALSE,0
1519736996936,احبه,0,FALSE,0
1519736996948,منو هنا عراقي🤣🤣🤣,0,FALSE,0
1519736996957,Sirius Black on the other side of the veil,0,FALSE,0
1519736996964,Gary gonna win Oscar...,1,FALSE,0
1519736996970,👑 Jerome Michael Rogan,0,FALSE,0
1519736996980,"Cue the pro Hitler comments.  Not a word about the brutality of Nazism and what it represented.  Hitler wanted to slaughter a quarter of the worlds population, including all Jews, and Slovaks.  And you’d be OK just standing by and allowing that to happen would you?  That’s telling.  Very telling.",0,FALSE,0
1519736996990,This is the tyrabt who was responsible for 2 million bengali by creating an artifucial faminine,0,FALSE,0
1519736996995,A great man,0,FALSE,0
1519736997005,Winston Churchill is the reason that Europe survived Nazism. They never would have made it without him,0,TRUE,1
1519736997017,It can't be Gary Oldman... it can't be! DAMN!,0,FALSE,0
1519736997026,Totally deserve an Oscar.. what a cast .. great movie,0,FALSE,0
1519736997037,THis movie is no less fantasy than black panther . GOEBBELS STYLE PROPAGANDA,0,FALSE,0
1519736997042,"Amazing movie, went to see it with school and was blown away!",0,FALSE,0
1519736997049,the English monarchy/bloodline was infected by nazis,0,FALSE,0
1519736998816,"Wow! This looks better than Gleeson's version of Churchill from ""Into the storm""",0,FALSE,0
1519736998823,Ammmmmmazing movie,0,FALSE,0
1519132198829,"i found watching this was more moving then Dunkirk film. now make the battle of Britain, the biggest air battle in history",0,FALSE,0
1519132198837,"Just a dog of the rothschild, watch ""the eternal jew"" 1940. DUX MEA LUX
卐
MEMENTO AUDERE  SEMPER",0,FALSE,0
1519132198841,"After watching John Lithgow as Winston Churchill in The Crown, I am slightly inclined towards him. Great acting by Oldman as well.",0,FALSE,0
1519132198851,Supreme story,0,FALSE,0
1519132198858,Good movie worth some BAFTAs and Golden Globes for sure. Oldman should get an Oscar for make up/acting.,0,FALSE,0
1519132198868,Im so mad Timmy’s losing,0,FALSE,0
1519132198875,More lies about WW2 by Jewish Hollywood. Hitler was the great man. Churchill was the slimy warmonger.,1,FALSE,0
1519132198884,Viktor reznov doing well as british prime minister,0,FALSE,0
1519132198893,"This is a true masterpiece and its message will remain valid till the end of times. I think everyone including students should watch it. People want freedom, courageous leaders with integrity, patriotism and clear self accountability to their own folks.
What an incredible man he was and what an amazing performance by Gary Oldman.",0,FALSE,0
1519132198899,"Now that the Allies won the war, you can speak Urdu instead of German. Don't resist or you're all racists!",2,FALSE,0
1519132198907,"""JUDEA DECLARES WAR ON GERMANY"" - Daily Express, March 24, 1933",2,FALSE,0
1519132198911,"""Germany is getting too strong. We've got to smash her."" - Winston Churchill, 1936",2,FALSE,0
1519132198920,"""I do not want suggestions as to how we can disable the economy and the machinery of war; 
what I want are suggestions as to how we can roast the German refugees on their escape from Breslau."" - Winston Churchill",2,FALSE,0
1519132198931,"""The part played in the creation of Bolshevism and in the actual bringing about of the Russian Revolution by these international and for the most part atheistic Jews ... is certainly a very great one; it probably outweighs all others. With the notable exception of Lenin, the majority of the leading figures are Jews. Moreover, the principal inspiration and driving power comes from Jewish leaders ... The same evil prominence was obtained by Jews in (Hungary and Germany, especially Bavaria).

Although in all these countries there are many non-Jews every whit as bad as the worst of the Jewish revolutionaries, the part played by the latter in proportion to their numbers in the population is astonishing. The fact that in many cases Jewish interests and Jewish places of worship are excepted by the Bolsheviks from their universal hostility has tended more and more to associate the Jewish race in Russia with the villainies which are now being perpetrated."" - Winston Churchill",2,FALSE,0
1519132198935,"""You must understand that this war is not against Hitler or National Socialism, but against the strength of the German people, which is to be smashed once and for all, regardless of whether it is in the hands of Hitler or a Jesuit priest."" -Winston Churchill",2,FALSE,0
1519132198944,">Starts war with Germany that kills 70 million Europeans and saps wealth and strength from the British Empire to help Poland.
>Gives Poland to the Soviet Union to be persecuted, starved, tortured, raped and killed.
>You're welcome, Europe.",1,FALSE,0
1519132198954,"A great picture, especially fro joe wright! Guys, watch it! I leave here my personal no spoiler review about it if you're interested in watching it or even only discuss about it : https://mjpsreviews.wordpress.com/2018/02/17/darkest-hour-review/",0,FALSE,0
1519132198959,This film is incredible but many european cinemas take it out of their programme only to sell more 50 sadomaso of Grey tickets..... incredible!,0,FALSE,0
1519132199869,Germans are made to feel ashamed of hitler while similiar barbarics like churcill are celebrated in britain.Its time britain atleast acknowledge its inglorious empire.,0,FALSE,0
1519132199877,Great Film!,0,FALSE,0
1519132199888,1:45 Great quote.,0,FALSE,0
1519132199898,"2:25 This is the second time Gary Oldman has said this. He also said it in the YouTube video ""Star Citizen Admiral Bishop Speech""",1,FALSE,0
1519132199908,"we shall fight on the beaches, we shall fight on the landing grounds, we shall fight in the fields and in the streets, we shall fight in the hills; we shall never surrender.

We all know thats only thing what he is famous for. Don't need to watch the movie. That quote says it all about the movie",0,FALSE,0
1519132199912,Love Oldman... Hate Churchill...,0,FALSE,0
1519132199922,Quite relevant now in a way. We need another Churchill to save us from Islam this time. ✌,0,FALSE,0
1519132199933,Greatest war criminal of the modern time.,3,FALSE,0
1519132199937,"SIEG HEIL 
卍 🇩🇪",2,TRUE,2
1519132199948,"This acting and performance reminds me what Bruno Ganz did in ""Der Untergang"" portraying Hitler. Impresive !",0,FALSE,0
1519132199958,waste of time propagandistic shitty movie!,2,FALSE,0
1519132199967,Winston Asshole Churchill,3,TRUE,10
1519132199978,"The good news however , is god for gives all of us.....no matter what race or religion we are but I believe will send CNN,ABC and other instigating news agency to the depths of hell for all the turmoil they have tried to cause in the USA .....rot in HELL U.S. Media",0,FALSE,0
1519132199980,"Man kind in general is severely flaud including all you blacks,whites and latinos or mexican and especially the Arabs. God is a shamed of you all.",0,FALSE,0
1519132199991,Jewish sellout that marked the beginning of the end for the white race.,2,FALSE,0
1519132200002,copy past from churchill movie,1,FALSE,0
1519132200008,Gary is good at personating terrible human,1,FALSE,0
1519132200017,Britain's own Hitler.,0,FALSE,0
1519132200027,Briliant....amazing !!!,1,FALSE,0
1519132200031,"Come on it cant be just me that hears that cello part of ""Rains of Castamere"" at 1:17

Also, Stannis Baratheon: 1:40",0,FALSE,0
1519132201386,"in the heart of darkness, Winston found in himself, the invicible light...he also found the american's aid, an ass hole's bitch named charles, and an oil lamp...",0,FALSE,0
1519132201396,now who hate learn history after saw dunkirk and darkest hours in theather ? actually i still hate to learn history,0,FALSE,0
1519132201405,A**** through and through,0,FALSE,0
1519132201412,"Churchill is a fucking genocidial racist piece of shit,a nd could very well be compared to one of the wirst dictators in the history if the world.
And still hollywood wanna glorify that character,making the upcoming generation blind to all the fucked up shit the did and said.",1,FALSE,0
1519132201417,Amazing,0,FALSE,0
1519132201424,Is it worth watching?,0,TRUE,2
1519132201431,Should I watch this or shapes of water?,0,TRUE,1
1518527401438,Churchill was a fat alcoholic bastard and war criminal.,1,TRUE,1
1518527401446,I love the United Kingdom.,0,FALSE,0
1518527401450,hans zimmer- lost but won track tops it off,0,FALSE,0
1518527401454,"Winston Churchil to one of his generals:
- Send everyone.
-What you mean everyone?
-EEEEEVEEERYOOONE!!!!
Bang! Oscar!",0,FALSE,0
1518527401460,The first three seconds of this video gave me such wonderful chills,0,FALSE,0
1518527401465,"As a Korean, I hope a leader like Winston Churchill lead S.Korea to fight against N.Korea's nuclear threat.",1,FALSE,0
1518527401471,What a pile of shite and shit acting,1,TRUE,2
1518527401478,I thought I'd like this but it was almost as boring as Lincoln with Daniel Day Lewis. The acting may have been good but I watch a film to be entertained.,0,FALSE,0
1518527401484,Trust is key!....lol,0,FALSE,0
1518527401491,"Watched the movie 3 times today -  because Winston is important to me and has been to my many family members at the time -

The acting is fantastic - the essence of the story really good - and is not an easy story to tell - almost impossible 

Love it and find it very touching",0,FALSE,0
1518527401494,This movie was so boring OMFGGGGG,1,FALSE,0
1518527401502,Downfall is much more better,0,FALSE,0
1518527401506,What is the date at the end 12.01.2018?,0,FALSE,0
1518527402833,'Family First'',0,FALSE,0
1518527402841,Damn fine cinematography,0,FALSE,0
1518527402845,To bad Adolf didnt Came Out on top after ww2. The Word would have been a better place for all of us. TGSNT.,2,TRUE,4
1518527402854,"Britain started this war because some fat fuck owed money to Jews. Enjoy the Islamic UK - but hey, at least you're not speaking German right? LOL. God forbid a happy white prosperous community that might speak German (though likely not).",0,TRUE,1
1518527402861,Why didn't America get reparations for helping their sorry Sharia asses>We can still send em a Bill! 10 trillion sounds good/FFS,0,FALSE,0
1518527402866,I hope they also displayed all the Racist sides of Churchill.,0,TRUE,1
1518527402872,"Portraying him as a hero... huh.
Well you certainly don't know history.Every coin has two sides, while you Brits see him as a savior we Indians see him nothing but a sick oppressor.",1,TRUE,4
1518527402878,Don't let the trailer fool you. Worst movie I've ever watched. Bland plot and most of the movie is just Gary yelling.,0,FALSE,0
1518527402883,"am I the only one who gets irritated by the soundtrack of the trailer which is just too similar to GoT...does not sound original to me. (that's not a critique of the movie though, seems to be well-made)",0,FALSE,0
1518527402891,MUSSOLINI AND HITLER HEROS!,2,FALSE,0
1518527402901,"Fuck you, Mussolini and Hitler made war to rothschild, watch ""the eternal jew"" 1940.",1,TRUE,2
1518527402913,Winston Churchill. The greatest man to ever live.,0,FALSE,0
1518527402917,Didn't realize it was Gary Oldman until he started screaming. I'll always remember Reznovs voice,0,FALSE,0
1518527402925,At 1:54 it was amazing,0,FALSE,0
1518527402929,Gary’s acting is phenomenal but unfortunately I am Indian so I should hate Winston Churchill .,0,TRUE,1
1518527402938,Churchill was a dog,4,TRUE,3
1518527402944,Sorry .thoght this was the trailer for DUN RUN KRIK.,0,FALSE,0
1518527402950,"Come on mates .Lets run to the SEA..NO GERMAN EVER DID   anything to ME .RETREAT RETREAT.But we outnumber the HUNS,3 to one sir.And wouldent look like we're cowards if we run away.NAAA .After the Yanks beat them basterds,we will make never ending movies showing how us Englishman won the war practically by our selfs,brain washing genaratians, for the next 100 years,or as long Brad Pit feels up to it.",0,TRUE,2
1518527402957,and the oscar goes to (drum roll) gary oldman,0,FALSE,0
1518527402963,they basically ripped the Rush soundtrack by Hans Zimmer.,0,FALSE,0
1517922604936,what can you say but..BRAVO!👏🏻,0,FALSE,0
1517922604941,I can’t believe that’s Oldman under there,0,FALSE,0
1517922604946,Give this man an Oscar!,0,FALSE,0
1517922604951,Goosebumps,0,FALSE,0
1517922604957,HEIL HITLERRR!!!,2,FALSE,0
1517922604963,Gary played a good 'Old man'!,1,FALSE,0
1517922604969,So sorry it took 41 years of my life to understand. Never Surrender.,0,FALSE,0
1517922604975,Just saw this today online. Unbelievable acting by Gary Oldman.....,0,FALSE,0
1517922604980,This looks amazing.  I almost cried. remembering what it is to be an Englishman.,0,FALSE,0
1517922604984,I feel like I don't even need to see the movie after this trailer,0,FALSE,0
1517922604990,Britain needed a no care alcoholic or they would have surrendered :P,0,FALSE,0
1517922604994,So Nothing about the dark side of this heinous man casing millions of deaths in East India and Bangladesh of today?,0,FALSE,0
1517922605004,"I wish they didn't tell me it was Gary Oldman, all I do now is look for him behind the make-up.",0,FALSE,0
1517922605012,I cant comment on this film as i will never watch it as its going to be an hour and a half of pure propaganda  Why is there still after over 70 years people trying to justify what happened in this war . WATCH HELL STORM OR THE GREATEST STORY NEVER TOLD  you might learn something,0,TRUE,1
1517922605019,And the oscar goes to...,0,FALSE,0
1517922605024,The prosthetics are a little distracting. Churchill looking a little stiff in the maw,0,FALSE,0
1517922605031,"I bet Hitler is the villain in this movie and the one who decleare war and start bombing campains and refuse every peace contract and imprison and later kill a man who try to make a peaceful  is the hero.
Yeah kids, this is Hollywood !",0,TRUE,4
1517922605037,when some idiots say Winston Churchill is not a hero,0,FALSE,0
1517922605042,Another ww2 movie to brainwash the masses for all eternity.,0,FALSE,0
1517922605049,This is the most inaccurate historical account ever..Unless they show the genocide cause by churchill of million bengalis in India this movie is just a propaganda. He was as bad a criminal as hitler.,1,FALSE,0
1517922607241,10number+5stars,0,FALSE,0
1517922607249,Heil Mein Führer!,0,FALSE,0
1517922607258,Chills,0,FALSE,0
1517922607262,"This movie looks really powerful, great job",0,FALSE,0
1517922607270,"Even though I really want Timothee Chalamet to win the Oscar, I understand why Gary Oldman will win. The acting in the trailer already convinced me.",0,FALSE,0
1517922607274,Music sounds like Game of Thrones. Stannis Baratheon negotiating with Winston Churchil,0,FALSE,0
1517922607283,Darkest Hour for Jews?!,1,FALSE,0
1517922607287,Yeah...we go after China now.,0,FALSE,0
1517922607294,How many more fucking movies about ww2 are they going to make?,0,FALSE,0
1517922607303,So where is the table mat wherewith you left East Europe in hands of soviets for 50 years ? Mr. Churchill. And now your grandnephews leave...satiated of skilled workers invasion...shame,0,FALSE,0
1517922607307,"As much as many people want Chalamet to win in Oscars, I think Oldman deserves it better. Yet, Chalamet has still plenty of time to win. lol",0,FALSE,0
1517922607316,How many of these movies?? Like....seriously.,0,FALSE,0
1517922607320,Couldn't you release it before my history exam ?😭,0,FALSE,0
1517922607327,the usual Churchill film no doubt,0,FALSE,0
1517922607331,doesnt even sound like him i could do a better voice than im for heavens sake,0,FALSE,0
1517922607339,Churchill was a bloody war criminal... this movie is a farce !,0,FALSE,0
1517922607345,winston oldman,0,FALSE,0
1517922607351,Guess Daniel Day Lewis finally has a worthy opponent.,0,FALSE,0
1517922607355,God I smell an Oscar nomination in the air,0,FALSE,0
1517922607363,"Well, perfect acting aside, he looks more like Cornelius Fudge than Sirius Black...",0,FALSE,0
1517922608481,ok,0,FALSE,0
1517922608490,"This is so fucking sad. Why are some people still celebrating this villain (Churchill). He is one of those people in history who laid the groundwork for our ""multicultural"" Europe today. Look at Paris, Dublin, London, Stockholm and Germany today, totally swamped with third worlders that has taken over, thanks to todays leaders and stupid voters and yesterdays leaders like Churchill.

I don't think Hitler or any nationalsocialist leader of today if Germany have won the war would have open up Europes borders and let in millions of third worlders to take over our cities.

It's fucking sad that idiots celebrate this super-villain. These movies will be thrown to the trashcan at the latest hour, when Europeans have finally woken up. It's useless to make these movies since they will not be appriciated a few years from now anyway.",0,FALSE,0
1517922608499,Looks shit to me,0,FALSE,0
1517922608504,BORING MOVIE,1,TRUE,3
1517922608516,????        music is from RUSH ?? Hans Zimmer !!! what the hell,0,FALSE,0
1517922608523,"Excuse me Gary Oldman, but fuck Churcill.",0,FALSE,0
1517922608533,what a great movie....  what a great performance  ^_^,0,FALSE,0
1517922608537,"All movie actors of calibre have a role in a lifetime and so it's been for Gary Oldman for his blazing and definitive portrayal as Winston Churchill in his first month as PM in the dark days of 1940.
Brilliantly assisted  by a support cast who all rise to the occasion in their own roles, Ronald Pickup as Chamberlin is sublime and brilliant, Ben Mendelsohn softly delivered and earnest portrayal as King George is incisive and Stephen Dillane as Lord Halifax,  antagonist to Churchill 
cleverly reflects a man whose sincere but misguided determination for peace sets him on a collision course with Churchill.
British film at its very best.",2,FALSE,0
1517922608544,"It sucks, too much talk, where the fck is war? It's too expensive for make some war scene? Only 3D plane and bomb.. what a minimals..",0,FALSE,0
1517922608551,Do a movie about his genocides in India,0,FALSE,0
1517922608560,Goddamnit  hurry up with the DVD!,0,FALSE,0
1517922608567,0:26 i can only deal with one shit at a time,0,FALSE,0
1517922608576,"That movie is only a pathetic propaganda story without any sense of historical reality. There was never a real accurate risk that the NSDAP Germany and the Axis could conquer Britannia during the WWII, because Britannia was and is still today very easy to defend and very difficult to conquer. Besides the Royal Navy was much stronger and much powerful than the relatively weak German Kriegsmarine. Winston Churchill himself told that he was during the WWII only little worried about the German Kriegsmarine U-boat submarines. He was never worried that Germany could conquer Britannia, because it was very unrealistic and Germany had not enough naval and air force military power to seriously thereat Britannia and Adolf Hitler and all his military commanders knew it too. Hitler and the German NSDAP government wanted desperately fair peace treaty with Britannia and probably only because the WWI lost areas of the German Empire back in Europe. Hitler never wanted conquer the world and to the Soviet Union he attacked practically only because the German modern army needed desperately mush more oil than Germany was possible to get. Then the Royal Air Force was too nearly as strong as Luftwaffe and the RAF had huge military strategy advantage, because they were defending Britannia, which is a big Atlantic Ocean island near Europe. The German pilots who were shot down alive were arrested and transported to the British war prisoner camps when the British pilots who were shot down alive returned soon back to flying. Britannia is a natural sea fortress commonly as a country, very easy to defend. Winston Churchill was by the way personally a white race supremacist, who though that the human rights belong to the white race only, especially to the white British people. He wanted that the colonial power of the British Empire lasts forever and the white race British people shall rule it forever as the master race. He liked Benito Mussolini and he liked even Adolf Hitler, before he realized that the NSDAP government in Germany is simply too good and too effective to ""Make Germany Great Again"". Only few years of Adolf Hitler´s and the NSDAP´s  power in Germany made Germany again the leading economics in Europe together with Britannia. Winston Churchill only saw again rising German economic and industrial power a serous threat to the interests of Britannia, just like he saw the rising German Empire´s economic, industrial and military power a threat to Britannia before the WWI. Well, the British Empire collapsed quite soon after the WWII Pyrrhic victory and that old fool practically only helped the Stalin´s Soviet Union and the Red Army to conquer and occupy half Europe and to force it to under brutal communistic dictatorship, when Germany and the Axis allies were defending bourgeois civilized Europe against communism and communistic terror. Many people here in continental Europe remember so well what that Winston Churchill did. He was not a hero, only a bombastic nationalistic old fool and a British white race supremacist, in his own fantasy world, without sense of political realism and traditional common sense. He disliked Adolf Hitler only because they both wanted to make their countries great. There were simply two bombastic nationalistic great divas and landscape view art painters at the political theatre stage of Europe during that time, Adolf Hitler and Winston Churchill. Only real difference between them was family background. Winston Churchill did born to one of the wealthiest British aristocracy family in the most bombastic private palace in Britannia when Adolf Hitler was a son of an average lower middle class family and a real WWI Imperial German Army war hero with the 1st class and the 2th class Iron Cross military honour medals. Adolf Hitler was too one of the historical founding fathers of the European welfare state thinking together with the Chancellor Otto von Bismarck of the German Empire before him and the Prime Minister Tage Erlander of Sweden after the WWII. Hitler was a friend of the worker class people in Germany, a nationalistic socialist (social democrat), when Winston Churchill deeply disliked the British working class people and the British Labour Party. He even compared in his public radio speech the Labour Party to the NSDAP Gestapo before the parliamentary election in Britannia after Germany surrendered in Europe though millions of working class young men had just fought, wounded and died for Britannia at the WWII. Surprise, Winston Churchill and the Tory-party lost the election. Greetings from Northern Europe, Finland! :)",0,FALSE,0
1517922608581,Winston is inspirador is hero,0,FALSE,0
1517922608588,For a second i thought mr oldman said he's taking a shit in the cheir,0,FALSE,0
1517922608594,The last sentence was really cool ! Anyway this was such an emotional movie.,0,FALSE,0
